Num,Nombre,Subestacion,Zona,Tipo,[kV],Max_V[p.u.],Min_v[p.u.],Fuera_Servicio
489.000000,IRVING 5 0/IRVING 5_161 kV,IRVING 5_161 kV/IRVING 5 0/IRVING 5_161 kV/IRVIN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
490.000000,ITALY 0/ITALY_161 kV,ITALY_161 kV/ITALY 0/ITALY_161 kV/ITALY_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
491.000000,ITASCA 0/ITASCA_161 kV,ITASCA_161 kV/ITASCA 0/ITASCA_161 kV/ITASC_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
492.000000,JACKSBORO 1 2/JACKSBORO 1_13.8 kV,JACKSBORO 1_13.8 kV/JACKSBORO 1 2/JACKSBORO 1_13.8 kV/JACKS_1/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
493.000000,JACKSBORO 1 1/JACKSBORO 1_161 kV,JACKSBORO 1_161 kV/JACKSBORO 1 1/JACKSBORO 1_161 kV/JACKS_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
494.000000,JACKSBORO 1 0/JACKSBORO 1_500 kV,JACKSBORO 1_500 kV/JACKSBORO 1 0/JACKSBORO 1_500 kV/JACKS_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
495.000000,JACKSBORO 2 0/JACKSBORO 2_161 kV,JACKSBORO 2_161 kV/JACKSBORO 2 0/JACKSBORO 2_161 kV/JACKS_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
496.000000,JONESBORO 0/JONESBORO_161 kV,JONESBORO_161 kV/JONESBORO 0/JONESBORO_161 kV/JONES_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
497.000000,JOSEPHINE 0/JOSEPHINE_161 kV,JOSEPHINE_161 kV/JOSEPHINE 0/JOSEPHINE_161 kV/JOSEP_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
498.000000,JOSHUA 0/JOSHUA_161 kV,JOSHUA_161 kV/JOSHUA 0/JOSHUA_161 kV/JOSHU_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
499.000000,JUSTIN 0/JUSTIN_161 kV,JUSTIN_161 kV/JUSTIN 0/JUSTIN_161 kV/JUSTI_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
500.000000,KAUFMAN 0/KAUFMAN_161 kV,KAUFMAN_161 kV/KAUFMAN 0/KAUFMAN_161 kV/KAUFM_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
501.000000,KELLER 1 0/KELLER 1_161 kV,KELLER 1_161 kV/KELLER 1 0/KELLER 1_161 kV/KELLE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
502.000000,KELLER 2 1/KELLER 2_161 kV,KELLER 2_161 kV/KELLER 2 1/KELLER 2_161 kV/KELLE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
503.000000,KELLER 2 0/KELLER 2_500 kV,KELLER 2_500 kV/KELLER 2 0/KELLER 2_500 kV/KELLE_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
504.000000,KEMP 0/KEMP_161 kV,KEMP_161 kV/KEMP 0/KEMP_161 kV/KEMP__1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
505.000000,KERENS 0/KERENS_161 kV,KERENS_161 kV/KERENS 0/KERENS_161 kV/KEREN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
506.000000,KILLEEN 1 0/KILLEEN 1_161 kV,KILLEEN 1_161 kV/KILLEEN 1 0/KILLEEN 1_161 kV/KILLE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
507.000000,KILLEEN 2 0/KILLEEN 2_161 kV,KILLEEN 2_161 kV/KILLEEN 2 0/KILLEEN 2_161 kV/KILLE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
508.000000,KILLEEN 3 1/KILLEEN 3_161 kV,KILLEEN 3_161 kV/KILLEEN 3 1/KILLEEN 3_161 kV/KILLE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
509.000000,KILLEEN 3 0/KILLEEN 3_500 kV,KILLEEN 3_500 kV/KILLEEN 3 0/KILLEEN 3_500 kV/KILLE_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
510.000000,KILLEEN 4 1/KILLEEN 4_161 kV,KILLEEN 4_161 kV/KILLEEN 4 1/KILLEEN 4_161 kV/KILLE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
511.000000,KILLEEN 4 0/KILLEEN 4_500 kV,KILLEEN 4_500 kV/KILLEEN 4 0/KILLEEN 4_500 kV/KILLE_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
512.000000,KOPPERL 0/KOPPERL_161 kV,KOPPERL_161 kV/KOPPERL 0/KOPPERL_161 kV/KOPPE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
513.000000,KRUM 0/KRUM_161 kV,KRUM_161 kV/KRUM 0/KRUM_161 kV/KRUM__1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
514.000000,LAKE DALLAS 0/LAKE DALLAS_161 kV,LAKE DALLAS_161 kV/LAKE DALLAS 0/LAKE DALLAS_161 kV/LAKE _1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
515.000000,LANCASTER 1 0/LANCASTER 1_161 kV,LANCASTER 1_161 kV/LANCASTER 1 0/LANCASTER 1_161 kV/LANCA_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
516.000000,LANCASTER 2 0/LANCASTER 2_161 kV,LANCASTER 2_161 kV/LANCASTER 2 0/LANCASTER 2_161 kV/LANCA_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
517.000000,LAVON 0/LAVON_161 kV,LAVON_161 kV/LAVON 0/LAVON_161 kV/LAVON_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
518.000000,LEWISVILLE 1 1/LEWISVILLE 1_13.8 kV,LEWISVILLE 1_13.8 kV/LEWISVILLE 1 1/LEWISVILLE 1_13.8 kV/LEWIS_1/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
519.000000,LEWISVILLE 1 2/LEWISVILLE 1_13.8 kV,LEWISVILLE 1_13.8 kV/LEWISVILLE 1 2/LEWISVILLE 1_13.8 kV/LEWIS_2/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
520.000000,LEWISVILLE 1 0/LEWISVILLE 1_161 kV,LEWISVILLE 1_161 kV/LEWISVILLE 1 0/LEWISVILLE 1_161 kV/LEWIS_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
521.000000,LEWISVILLE 2 0/LEWISVILLE 2_161 kV,LEWISVILLE 2_161 kV/LEWISVILLE 2 0/LEWISVILLE 2_161 kV/LEWIS_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
522.000000,LEWSIVILLE 1/LEWSIVILLE_13.8 kV,LEWSIVILLE_13.8 kV/LEWSIVILLE 1/LEWSIVILLE_13.8 kV/LEWSI_1/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
523.000000,LEWSIVILLE 2/LEWSIVILLE_13.8 kV,LEWSIVILLE_13.8 kV/LEWSIVILLE 2/LEWSIVILLE_13.8 kV/LEWSI_2/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
524.000000,LEWSIVILLE 0/LEWSIVILLE_161 kV,LEWSIVILLE_161 kV/LEWSIVILLE 0/LEWSIVILLE_161 kV/LEWSI_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
525.000000,LIPAN 0/LIPAN_161 kV,LIPAN_161 kV/LIPAN 0/LIPAN_161 kV/LIPAN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
526.000000,LITTLE ELM 0/LITTLE ELM_161 kV,LITTLE ELM_161 kV/LITTLE ELM 0/LITTLE ELM_161 kV/LITTL_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
527.000000,LORENA 0/LORENA_161 kV,LORENA_161 kV/LORENA 0/LORENA_161 kV/LOREN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
528.000000,MABANK 1 0/MABANK 1_161 kV,MABANK 1_161 kV/MABANK 1 0/MABANK 1_161 kV/MABAN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
529.000000,MABANK 2 1/MABANK 2_115 kV,MABANK 2_115 kV/MABANK 2 1/MABANK 2_115 kV/MABAN_1/115.000000,5 NORTH CENTRAL,0.000000,115.000000,1.050000,0.950000,0.000000
530.000000,MABANK 2 2/MABANK 2_115 kV,MABANK 2_115 kV/MABANK 2 2/MABANK 2_115 kV/MABAN_1/115.000000,5 NORTH CENTRAL,0.000000,115.000000,1.050000,0.950000,0.000000
531.000000,MABANK 2 3/MABANK 2_115 kV,MABANK 2_115 kV/MABANK 2 3/MABANK 2_115 kV/MABAN_1/115.000000,5 NORTH CENTRAL,0.000000,115.000000,1.050000,0.950000,0.000000
532.000000,MABANK 2 0/MABANK 2_161 kV,MABANK 2_161 kV/MABANK 2 0/MABANK 2_161 kV/MABAN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
533.000000,MALONE 0/MALONE_161 kV,MALONE_161 kV/MALONE 0/MALONE_161 kV/MALON_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
534.000000,MANSFIELD 1/MANSFIELD_161 kV,MANSFIELD_161 kV/MANSFIELD 1/MANSFIELD_161 kV/MANSF_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
535.000000,MANSFIELD 0/MANSFIELD_500 kV,MANSFIELD_500 kV/MANSFIELD 0/MANSFIELD_500 kV/MANSF_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
536.000000,MARLIN 1/MARLIN_115 kV,MARLIN_115 kV/MARLIN 1/MARLIN_115 kV/MARLI_1/115.000000,5 NORTH CENTRAL,0.000000,115.000000,1.050000,0.950000,0.000000
537.000000,MARLIN 0/MARLIN_161 kV,MARLIN_161 kV/MARLIN 0/MARLIN_161 kV/MARLI_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
538.000000,MART 0/MART_161 kV,MART_161 kV/MART 0/MART_161 kV/MART__1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
539.000000,MAY 0/MAY_161 kV,MAY_161 kV/MAY 0/MAY_161 kV/MAY_1_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
540.000000,MAYPEARL 0/MAYPEARL_161 kV,MAYPEARL_161 kV/MAYPEARL 0/MAYPEARL_161 kV/MAYPE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
541.000000,MC GREGOR 0/MC GREGOR_161 kV,MC GREGOR_161 kV/MC GREGOR 0/MC GREGOR_161 kV/MC GR_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
542.000000,MCKINNEY 1 2/MCKINNEY 1_13.8 kV,MCKINNEY 1_13.8 kV/MCKINNEY 1 2/MCKINNEY 1_13.8 kV/MCKIN_7/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
543.000000,MCKINNEY 1 3/MCKINNEY 1_13.8 kV,MCKINNEY 1_13.8 kV/MCKINNEY 1 3/MCKINNEY 1_13.8 kV/MCKIN_1/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
544.000000,MCKINNEY 1 4/MCKINNEY 1_13.8 kV,MCKINNEY 1_13.8 kV/MCKINNEY 1 4/MCKINNEY 1_13.8 kV/MCKIN_2/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
545.000000,MCKINNEY 1 5/MCKINNEY 1_13.8 kV,MCKINNEY 1_13.8 kV/MCKINNEY 1 5/MCKINNEY 1_13.8 kV/MCKIN_3/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
546.000000,MCKINNEY 1 6/MCKINNEY 1_13.8 kV,MCKINNEY 1_13.8 kV/MCKINNEY 1 6/MCKINNEY 1_13.8 kV/MCKIN_4/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
547.000000,MCKINNEY 1 7/MCKINNEY 1_13.8 kV,MCKINNEY 1_13.8 kV/MCKINNEY 1 7/MCKINNEY 1_13.8 kV/MCKIN_5/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
548.000000,MCKINNEY 1 8/MCKINNEY 1_13.8 kV,MCKINNEY 1_13.8 kV/MCKINNEY 1 8/MCKINNEY 1_13.8 kV/MCKIN_6/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
549.000000,MCKINNEY 1 1/MCKINNEY 1_161 kV,MCKINNEY 1_161 kV/MCKINNEY 1 1/MCKINNEY 1_161 kV/MCKIN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
550.000000,MCKINNEY 1 0/MCKINNEY 1_500 kV,MCKINNEY 1_500 kV/MCKINNEY 1 0/MCKINNEY 1_500 kV/MCKIN_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
551.000000,MCKINNEY 2 0/MCKINNEY 2_161 kV,MCKINNEY 2_161 kV/MCKINNEY 2 0/MCKINNEY 2_161 kV/MCKIN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
552.000000,MCKINNEY 3 1/MCKINNEY 3_161 kV,MCKINNEY 3_161 kV/MCKINNEY 3 1/MCKINNEY 3_161 kV/MCKIN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
553.000000,MCKINNEY 3 0/MCKINNEY 3_500 kV,MCKINNEY 3_500 kV/MCKINNEY 3 0/MCKINNEY 3_500 kV/MCKIN_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
554.000000,MELISSA 0/MELISSA_161 kV,MELISSA_161 kV/MELISSA 0/MELISSA_161 kV/MELIS_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
555.000000,MERIDIAN 0/MERIDIAN_161 kV,MERIDIAN_161 kV/MERIDIAN 0/MERIDIAN_161 kV/MERID_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
556.000000,MERTENS 0/MERTENS_161 kV,MERTENS_161 kV/MERTENS 0/MERTENS_161 kV/MERTE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
557.000000,MESQUITE 1 0/MESQUITE 1_161 kV,MESQUITE 1_161 kV/MESQUITE 1 0/MESQUITE 1_161 kV/MESQU_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
558.000000,MESQUITE 2 0/MESQUITE 2_161 kV,MESQUITE 2_161 kV/MESQUITE 2 0/MESQUITE 2_161 kV/MESQU_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
559.000000,MESQUITE 3 0/MESQUITE 3_161 kV,MESQUITE 3_161 kV/MESQUITE 3 0/MESQUITE 3_161 kV/MESQU_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
560.000000,MEXIA 0/MEXIA_161 kV,MEXIA_161 kV/MEXIA 0/MEXIA_161 kV/MEXIA_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
561.000000,MIDLOTHIAN 1 1/MIDLOTHIAN 1_161 kV,MIDLOTHIAN 1_161 kV/MIDLOTHIAN 1 1/MIDLOTHIAN 1_161 kV/MIDLO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
562.000000,MIDLOTHIAN 1 0/MIDLOTHIAN 1_500 kV,MIDLOTHIAN 1_500 kV/MIDLOTHIAN 1 0/MIDLOTHIAN 1_500 kV/MIDLO_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
563.000000,MIDLOTHIAN 2 0/MIDLOTHIAN 2_161 kV,MIDLOTHIAN 2_161 kV/MIDLOTHIAN 2 0/MIDLOTHIAN 2_161 kV/MIDLO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
564.000000,MILFORD 0/MILFORD_161 kV,MILFORD_161 kV/MILFORD 0/MILFORD_161 kV/MILFO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
565.000000,MILLSAP 0/MILLSAP_161 kV,MILLSAP_161 kV/MILLSAP 0/MILLSAP_161 kV/MILLS_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
566.000000,MINERAL WELLS 0/MINERAL WELLS_161 kV,MINERAL WELLS_161 kV/MINERAL WELLS 0/MINERAL WELLS_161 kV/MINER_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
567.000000,MINGUS 0/MINGUS_161 kV,MINGUS_161 kV/MINGUS 0/MINGUS_161 kV/MINGU_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
568.000000,MOODY 0/MOODY_161 kV,MOODY_161 kV/MOODY 0/MOODY_161 kV/MOODY_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
569.000000,MORGAN 0/MORGAN_161 kV,MORGAN_161 kV/MORGAN 0/MORGAN_161 kV/MORGA_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
570.000000,MOUNT CALM 0/MOUNT CALM_161 kV,MOUNT CALM_161 kV/MOUNT CALM 0/MOUNT CALM_161 kV/MOUNT_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
571.000000,NEMO 0/NEMO_161 kV,NEMO_161 kV/NEMO 0/NEMO_161 kV/NEMO__1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
572.000000,NEVADA 0/NEVADA_161 kV,NEVADA_161 kV/NEVADA 0/NEVADA_161 kV/NEVAD_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
573.000000,NEWARK 0/NEWARK_161 kV,NEWARK_161 kV/NEWARK 0/NEWARK_161 kV/NEWAR_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
574.000000,NOLANVILLE 0/NOLANVILLE_161 kV,NOLANVILLE_161 kV/NOLANVILLE 0/NOLANVILLE_161 kV/NOLAN_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
575.000000,NORTH RICHLAND HILLS 1 0/NORTH RICHLAND HILLS 1_161 kV,NORTH RICHLAND HILLS 1_161 kV/NORTH RICHLAND HILLS 1 0/NORTH RICHLAND HILLS 1_161 kV/NORTH_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
576.000000,NORTH RICHLAND HILLS 2 0/NORTH RICHLAND HILLS 2_161 kV,NORTH RICHLAND HILLS 2_161 kV/NORTH RICHLAND HILLS 2 0/NORTH RICHLAND HILLS 2_161 kV/NORTH_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
577.000000,OLNEY 1 1/OLNEY 1_161 kV,OLNEY 1_161 kV/OLNEY 1 1/OLNEY 1_161 kV/OLNEY_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
578.000000,OLNEY 1 2/OLNEY 1_18 kV,OLNEY 1_18 kV/OLNEY 1 2/OLNEY 1_18 kV/OLNEY_1/18.000000,5 NORTH CENTRAL,0.000000,18.000000,1.050000,0.950000,0.000000
579.000000,OLNEY 1 0/OLNEY 1_500 kV,OLNEY 1_500 kV/OLNEY 1 0/OLNEY 1_500 kV/OLNEY_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
580.000000,OLNEY 2 0/OLNEY 2_161 kV,OLNEY 2_161 kV/OLNEY 2 0/OLNEY 2_161 kV/OLNEY_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
581.000000,PALO PINTO 1 2/PALO PINTO 1_13.8 kV,PALO PINTO 1_13.8 kV/PALO PINTO 1 2/PALO PINTO 1_13.8 kV/PALO _1/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
582.000000,PALO PINTO 1 3/PALO PINTO 1_13.8 kV,PALO PINTO 1_13.8 kV/PALO PINTO 1 3/PALO PINTO 1_13.8 kV/PALO _2/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
583.000000,PALO PINTO 1 4/PALO PINTO 1_13.8 kV,PALO PINTO 1_13.8 kV/PALO PINTO 1 4/PALO PINTO 1_13.8 kV/PALO _3/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
584.000000,PALO PINTO 1 5/PALO PINTO 1_13.8 kV,PALO PINTO 1_13.8 kV/PALO PINTO 1 5/PALO PINTO 1_13.8 kV/PALO _4/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
585.000000,PALO PINTO 1 6/PALO PINTO 1_13.8 kV,PALO PINTO 1_13.8 kV/PALO PINTO 1 6/PALO PINTO 1_13.8 kV/PALO _5/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
586.000000,PALO PINTO 1 1/PALO PINTO 1_161 kV,PALO PINTO 1_161 kV/PALO PINTO 1 1/PALO PINTO 1_161 kV/PALO _1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
587.000000,PALO PINTO 1 0/PALO PINTO 1_500 kV,PALO PINTO 1_500 kV/PALO PINTO 1 0/PALO PINTO 1_500 kV/PALO _1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
588.000000,PALO PINTO 2 0/PALO PINTO 2_161 kV,PALO PINTO 2_161 kV/PALO PINTO 2 0/PALO PINTO 2_161 kV/PALO _1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
589.000000,PARADISE 0/PARADISE_161 kV,PARADISE_161 kV/PARADISE 0/PARADISE_161 kV/PARAD_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
590.000000,PERRIN 0/PERRIN_161 kV,PERRIN_161 kV/PERRIN 0/PERRIN_161 kV/PERRI_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
591.000000,PILOT POINT 0/PILOT POINT_161 kV,PILOT POINT_161 kV/PILOT POINT 0/PILOT POINT_161 kV/PILOT_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
592.000000,PLANO 1 0/PLANO 1_161 kV,PLANO 1_161 kV/PLANO 1 0/PLANO 1_161 kV/PLANO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
593.000000,PLANO 2 0/PLANO 2_161 kV,PLANO 2_161 kV/PLANO 2 0/PLANO 2_161 kV/PLANO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
594.000000,PLANO 3 0/PLANO 3_161 kV,PLANO 3_161 kV/PLANO 3 0/PLANO 3_161 kV/PLANO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
595.000000,PLANO 4 0/PLANO 4_161 kV,PLANO 4_161 kV/PLANO 4 0/PLANO 4_161 kV/PLANO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
596.000000,PLANO 5 0/PLANO 5_161 kV,PLANO 5_161 kV/PLANO 5 0/PLANO 5_161 kV/PLANO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
597.000000,PLANO 6 0/PLANO 6_161 kV,PLANO 6_161 kV/PLANO 6 0/PLANO 6_161 kV/PLANO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
598.000000,PLANO 7 0/PLANO 7_161 kV,PLANO 7_161 kV/PLANO 7 0/PLANO 7_161 kV/PLANO_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
599.000000,PONDER 0/PONDER_161 kV,PONDER_161 kV/PONDER 0/PONDER_161 kV/PONDE_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
600.000000,POOLVILLE 2/POOLVILLE_13.8 kV,POOLVILLE_13.8 kV/POOLVILLE 2/POOLVILLE_13.8 kV/POOLV_1/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
601.000000,POOLVILLE 3/POOLVILLE_13.8 kV,POOLVILLE_13.8 kV/POOLVILLE 3/POOLVILLE_13.8 kV/POOLV_2/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
602.000000,POOLVILLE 4/POOLVILLE_13.8 kV,POOLVILLE_13.8 kV/POOLVILLE 4/POOLVILLE_13.8 kV/POOLV_3/13.800000,5 NORTH CENTRAL,0.000000,13.800000,1.050000,0.950000,0.000000
603.000000,POOLVILLE 1/POOLVILLE_161 kV,POOLVILLE_161 kV/POOLVILLE 1/POOLVILLE_161 kV/POOLV_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
604.000000,POOLVILLE 0/POOLVILLE_500 kV,POOLVILLE_500 kV/POOLVILLE 0/POOLVILLE_500 kV/POOLV_1/500.000000,5 NORTH CENTRAL,0.000000,500.000000,1.050000,0.950000,0.000000
605.000000,PRINCETON 0/PRINCETON_161 kV,PRINCETON_161 kV/PRINCETON 0/PRINCETON_161 kV/PRINC_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
606.000000,PROSPER 0/PROSPER_161 kV,PROSPER_161 kV/PROSPER 0/PROSPER_161 kV/PROSP_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
607.000000,QUINLAN 0/QUINLAN_161 kV,QUINLAN_161 kV/QUINLAN 0/QUINLAN_161 kV/QUINL_1/161.000000,5 NORTH CENTRAL,0.000000,161.000000,1.050000,0.950000,0.000000
