ELEDEN2 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  2.50,  2.50,  2.50,  2.50,  0.00,  0.00,  0.00


AGENTE: CHC S.A.S. E.S.P.
MAGALLO1 , D,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20,  4.20


AGENTE: DEPI ENERGY
URRAO1 , D,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70
CAUYA1 , D,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40
CAUYA2 , D,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40
AUTOGCOCA-COLAFEMSA , D,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40,  0.40
AUTOGINGENIOMARIALUISA , D,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20,  0.20


AGENTE: EEP(PEREIRA)
GRANJASOLARBELMONTE1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.39,  1.09,  1.76,  2.67,  2.97,  2.87,  3.60,  2.77,  2.70,  2.04,  0.96,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
GRANJASOLARBELMONTE1 , INVD,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00,  44.00
BELMONTE1 , D,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00
NUEVOLIBARE1 , D,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00,  3.00
INGENIORISARALDA1 , D,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00
BIOENERGY , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00


AGENTE: EEPPM
ESMERALDA1 , D,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13
ESMERALDA2 , D,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13,  13
GUATAPE1 , D,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE2 , D,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE3 , D,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE4 , D,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE5 , D,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE6 , D,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE7 , D,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE8 , D,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE , AGCP,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560,  560
GUATAPE1 , AGCU,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE2 , AGCU,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE3 , AGCU,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE4 , AGCU,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE5 , AGCU,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE6 , AGCU,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE7 , AGCU,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
GUATAPE8 , AGCU,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70,  70
LATASAJERA1 , D,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102
LATASAJERA2 , D,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102
LATASAJERA3 , D,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102
LATASAJERA , AGCP,  306,  306,  306,  306,  306,  306,  306,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  306,  306,  306,  306,  306,  306
LATASAJERA1 , AGCU,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102
LATASAJERA2 , AGCU,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102
LATASAJERA3 , AGCU,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102,  102
PLAYAS1 , D,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69
PLAYAS2 , D,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69
PLAYAS3 , D,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69,  69
SANFRANCISCO1 , D,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
SANFRANCISCO2 , D,  0,  0,  0,  0,  0,  0,  0,  0,  45,  45,  45,  45,  0,  0,  0,  0,  0,  0,  45,  45,  45,  45,  0,  0
SANFRANCISCO3 , D,  0,  0,  0,  0,  0,  0,  0,  0,  45,  45,  45,  45,  0,  0,  0,  0,  0,  0,  45,  45,  45,  45,  0,  0
GUADALUPE31 , D,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45
GUADALUPE32 , D,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45
GUADALUPE33 , D,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45
GUADALUPE34 , D,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45
GUADALUPE35 , D,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45
GUADALUPE36 , D,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45
GUADALUPE41 , D,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75
GUADALUPE42 , D,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
GUADALUPE43 , D,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75,  75
TRONERAS1 , D,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20
TRONERAS2 , D,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20,  20
PORCEII1 , D,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135
PORCEII2 , D,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135
PORCEII3 , D,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135,  135
PORCEIII4 , D,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175
PORCEIII3 , D,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175
PORCEIII2 , D,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175
PORCEIII1 , D,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175,  175
PORCEIII , AGCP,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200,  200
PORCEIII4 , AGCU,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50
PORCEIII3 , AGCU,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50
PORCEIII2 , AGCU,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50
PORCEIII1 , AGCU,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50,  50
TERMOSIERRA1 , D,  136,  136,  136,  136,  136,  136,  136,  136,  136,  136,  136,  136,  134,  134,  134,  134,  134,  136,  136,  136,  136,  136,  136,  136
TERMOSIERRA2 , D,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
TERMOSIERRA3 , D,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
TERMOSIERRACC , CONF,  1
TERMOSIERRACC , C,  GAS
TERMODORADA1 , D,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45,  45
TERMODORADA1 , CONF,  3
TERMODORADA1 , C,  ACPM
AUTOGPTARBELLO1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGPTARBELLO2 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGPTARBELLO3 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGPTARBELLO4 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGPTARBELLO5 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGPTARBELLO6 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGPTARBELLO7 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
INSULA1 , D,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00,  5.00
INSULA2 , D,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00
INSULA3 , D,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00,  7.00
RIOGRANDE1 , D,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30,  0.30
LAHERRADURA1 , D,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50
LAHERRADURA2 , D,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50,  8.50
AMERICA1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
AUTOGAYURA1 , D,  11.50,  11.50,  11.50,  11.50,  11.50,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  12.80,  11.50,  11.50,  11.50
BELLO1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
CAMPESTRE(EPM)1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
CARACOLI1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
CASCADA1 , D,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20,  1.20
AUTOGCEMENTOSDELNARE1 , D,  6.40,  6.40,  6.40,  6.40,  6.40,  6.40,  6.20,  6.20,  6.20,  6.20,  6.20,  6.20,  6.20,  6.20,  6.40,  6.40,  6.40,  6.40,  6.40,  6.40,  6.40,  6.40,  6.40,  6.40
GUACAICA1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
INTERMEDIA1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
LAVUELTA1 , D,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20,  10.20
MANANTIALES1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
MUNICIPAL1 , D,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70,  0.70
NIQUIA1 , D,  13.00,  13.00,  13.00,  13.00,  13.00,  13.00,  13.00,  13.00,  13.00,  13.00,  13.00,  14.00,  14.00,  14.00,  14.00,  14.00,  14.00,  14.00,  14.00,  14.00,  14.00,  14.00,  14.00,  14.00
NUTIBARA1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
PAJARITO1 , D,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00,  4.00
PALMASSANGIL1 , D,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00,  9.00
PORCEIIIMENOR1 , D,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00
RIOFRIO(TAMESIS)1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
RIOGRANDEI1 , D,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00,  19.00
SANCANCIO1 , D,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30,  1.30
SONSON1 , D,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00,  18.00
PAJARITO2 , D,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80,  7.80
AUTOGARGOSELCAIRO1 , D,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50,  6.50
AUTOGARGOSSOGAMOSO , D,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50
JEPIRACHI1-15 , D,  0.00,  0.00,  1.00,  0.00,  0.00,  1.00,  1.70,  4.80,  3.10,  1.00,  3.00,  3.70,  6.00,  5.50,  5.00,  8.50,  14.90,  13.80,  11.10,  8.30,  9.50,  7.00,  7.20,  7.20
JEPIRACHI1-15 , INVD,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00,  15.00


AGENTE: EGECOL S.A. E.S.P.
PCHLALIBERTAD1 , D,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21,  0.21


AGENTE: ELECTROHUILA
IQUIRAI1 , D,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00,  2.00
IQUIRAII1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
LAPITA1 , D,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00


AGENTE: EMEE(POPAYAN)
COCONUCO1 , D,  2.80,  2.80,  2.80,  2.80,  2.80,  2.80,  2.60,  2.60,  2.60,  2.60,  2.70,  2.70,  2.70,  2.70,  2.40,  2.40,  2.40,  2.40,  2.70,  2.80,  2.70,  2.70,  2.70,  2.70


AGENTE: EMGESA S.A.
BETANIA1 , D,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163
BETANIA2 , D,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  163,  163,  163,  163,  163,  163,  163
BETANIA3 , D,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163,  163
BETANIA , MO,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60,  60
GUAVIO1 , D,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249
GUAVIO2 , D,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249
GUAVIO3 , D,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249
GUAVIO4 , D,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249
GUAVIO5 , D,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249,  249
GUAVIO , AGCP,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
GUAVIO1 , AGCU,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189
GUAVIO2 , AGCU,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189
GUAVIO3 , AGCU,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189,  189
